ID,loc,title,bedroom,bathroom,parking_space,Predicted House Price
2912,Bauchi,Mansion,1,1,1,2773782.8
6742,Kaduna,Mansion,8,6,2,5806261.5
2694,Anambra,Semi-detached duplex,6,1,2,2322432.0
5237,Kano,Flat,1,2,3,710945.75
9138,Kebbi,Mansion,4,3,5,2634603.2
1773,Sokoto,Townhouse,4,1,3,1445880.6
3607,Taraba,Flat,5,4,1,1810936.4
3968,Katsina,Detached duplex,3,5,1,1901225.4
1140,Ogun,Terrace duplex,5,1,3,2060470.6
9624,Borno,Flat,2,1,5,1430625.6
8311,Ogun,Penthouse,1,2,4,1918852.5
202,Lagos,Apartment,9,6,5,2960701.2
2982,Kaduna,Bungalow,1,2,4,1088645.8
180,Kogi,Townhouse,5,7,4,2177480.2
3157,Nasarawa,Bungalow,3,2,4,1400865.1
2959,Kogi,Mansion,1,1,1,1910041.4
1436,Gombe,Semi-detached duplex,5,1,1,2587003.5
10813,Imo,Penthouse,9,4,5,4022159.5
7478,Katsina,Detached duplex,5,5,1,2284231.2
10467,Anambra,Bungalow,9,1,6,2833055.8
5901,Akwa Ibom,Townhouse,8,1,3,3235365.0
5981,Akwa Ibom,Terrace duplex,1,1,6,1498076.5
8065,Katsina,Penthouse,9,7,1,3607710.5
190,Plateau,Flat,2,1,1,1057036.0
6240,Kebbi,Townhouse,7,4,6,2302983.2
1935,Bayelsa,Flat,8,1,6,2920142.0
2952,Plateau,Flat,1,2,4,1029120.75
8170,Edo,Detached duplex,3,7,1,2635010.5
710,Kano,Townhouse,2,1,6,1133829.8
667,Kwara,Flat,2,2,2,1079491.0
543,Lagos,Flat,8,5,5,3011754.2
3688,Kebbi,Terrace duplex,3,1,3,1053789.0
3302,Taraba,Penthouse,3,3,2,2245221.8
664,Anambra,Cottage,2,1,2,1158308.2
7706,Kano,Semi-detached duplex,6,6,4,2041494.0
2076,Borno,Mansion,4,1,1,3353052.8
2500,Kebbi,Mansion,7,7,6,3822946.5
2020,Kano,Semi-detached duplex,4,2,2,1170603.8
1913,Kano,Townhouse,2,1,3,1017506.6
3160,Oyo,Mansion,5,1,3,3419935.8
11817,Ekiti,Terrace duplex,3,3,4,1658630.9
5955,Cross River,Detached duplex,1,5,6,2076985.6
4195,Katsina,Flat,3,4,3,1565802.0
939,Abia,Flat,9,7,4,3022838.5
7386,Benue,Detached duplex,4,1,4,1796617.4
12448,Zamfara,Flat,6,1,6,1673040.0
163,Niger,Bungalow,5,2,1,1558417.4
831,Akwa Ibom,Terrace duplex,1,4,4,1643115.2
1634,Taraba,Townhouse,5,2,4,2050250.5
495,Plateau,Detached duplex,1,4,2,1302603.1
3411,Akwa Ibom,Detached duplex,1,2,1,1789181.2
8095,Zamfara,Townhouse,4,2,5,1590346.0
2251,Adamawa,Bungalow,3,7,2,1857564.4
1891,Osun,Flat,2,2,4,1354712.5
7473,Borno,Semi-detached duplex,7,7,2,2846806.2
8557,Oyo,Flat,1,6,6,1397739.8
5766,Kano,Detached duplex,4,2,3,1357937.2
9849,Enugu,Bungalow,6,2,1,2063382.9
12269,Abia,Semi-detached duplex,8,2,2,2766425.5
5402,Taraba,Penthouse,7,5,5,3495749.2
3601,Rivers,Semi-detached duplex,2,1,5,1684016.4
9895,Adamawa,Apartment,4,2,2,1767529.1
3909,Benue,Terrace duplex,2,2,2,1211674.9
10595,Niger,Townhouse,5,6,1,2076538.0
460,Ogun,Mansion,2,2,4,3053225.0
2883,Adamawa,Cottage,1,2,1,1233463.2
2405,Niger,Flat,2,1,1,1057036.0
2969,Kano,Penthouse,1,1,4,1110452.0
268,Anambra,Bungalow,3,2,4,1522441.5
558,Sokoto,Mansion,5,2,3,2722821.8
10556,Osun,Semi-detached duplex,2,6,5,1663784.4
5476,Delta,Townhouse,2,5,6,1988471.4
8017,Kwara,Detached duplex,4,2,3,1769171.6
4865,Oyo,Apartment,6,6,3,2238687.8
11378,Ekiti,Terrace duplex,4,4,5,2053024.9
1364,Bayelsa,Flat,5,1,2,2107551.8
3185,Cross River,Semi-detached duplex,3,2,2,1930568.8
12622,Niger,Semi-detached duplex,3,3,1,1404641.6
1135,Adamawa,Townhouse,4,1,3,2246639.5
505,Edo,Mansion,3,2,3,3645839.5
6459,Katsina,Terrace duplex,4,4,6,2022668.9
10303,Jigawa,Mansion,2,3,3,2017169.2
11899,Jigawa,Apartment,5,4,3,1425548.4
3116,Imo,Cottage,1,2,2,1138176.2
10073,Lagos,Apartment,2,1,4,1432401.8
3393,Zamfara,Detached duplex,2,3,1,1325998.8
860,Gombe,Detached duplex,5,4,5,3157504.8
2410,Niger,Townhouse,5,1,3,1834535.1
5662,Borno,Penthouse,5,6,5,3233930.5
2210,Bauchi,Detached duplex,3,2,2,2206297.5
500,Kaduna,Detached duplex,7,1,3,2706736.2
1487,Oyo,Flat,3,1,1,1422142.8
1971,Plateau,Detached duplex,2,2,1,1433028.9
9792,Lagos,Semi-detached duplex,6,2,2,2573271.0
1768,Ekiti,Flat,4,2,1,1561541.5
1871,Imo,Bungalow,1,2,2,1118520.0
12803,Ondo,Semi-detached duplex,4,4,6,1942751.1
3923,Taraba,Flat,5,1,3,1676168.5
431,Sokoto,Apartment,4,2,1,1158103.9
3151,Benue,Townhouse,3,1,2,1470920.8
4653,Zamfara,Penthouse,7,4,3,2856308.0
9918,Lagos,Terrace duplex,7,7,6,3205029.8
134,Lagos,Townhouse,3,1,2,1997646.1
6377,Gombe,Detached duplex,9,6,3,4299496.5
3233,Lagos,Townhouse,4,1,3,2246639.5
1580,Kebbi,Flat,3,2,1,954929.56
3384,Ogun,Bungalow,5,4,2,1997928.1
7289,Delta,Mansion,6,4,2,5004890.0
9381,Jigawa,Bungalow,5,1,6,1564154.2
12592,Rivers,Semi-detached duplex,4,5,2,2346241.0
587,Kogi,Penthouse,3,2,3,2045184.8
7607,Kano,Townhouse,8,7,6,2679657.5
6963,Lagos,Bungalow,1,1,2,1253230.5
8521,Cross River,Flat,8,6,5,3245219.8
10499,Rivers,Semi-detached duplex,5,5,5,2620505.5
12036,Imo,Terrace duplex,6,5,2,2342690.5
7020,Kwara,Bungalow,9,5,1,2670521.8
8743,Bauchi,Penthouse,9,2,4,4317938.5
12157,Yobe,Penthouse,3,6,2,3352979.2
11239,Ondo,Flat,3,2,6,1478879.1
3663,Adamawa,Penthouse,7,3,3,3944875.5
9637,Anambra,Terrace duplex,9,4,1,3079094.5
8276,Kebbi,Flat,4,6,2,1417045.6
3010,Rivers,Mansion,8,1,6,5653221.0
2409,Ekiti,Townhouse,3,2,4,1777205.8
6257,Kaduna,Bungalow,4,4,1,1976066.4
2017,Jigawa,Flat,5,2,1,1350732.8
12678,Enugu,Mansion,3,4,3,3070470.5
6112,Osun,Mansion,4,7,1,4061185.5
2189,Abia,Flat,1,7,5,1467126.9
1080,Cross River,Bungalow,4,2,1,1902531.4
2690,Kebbi,Penthouse,2,1,1,1285602.9
6163,Delta,Flat,4,3,4,1971191.4
5107,Borno,Detached duplex,3,6,3,2173834.8
322,Katsina,Semi-detached duplex,1,1,4,1192994.2
6522,Enugu,Townhouse,9,6,3,3310147.5
2068,Edo,Flat,9,2,4,3302854.0
3792,Plateau,Apartment,2,1,3,1049367.4
2882,Kogi,Apartment,9,1,4,2265454.8
5589,Borno,Flat,4,4,2,1847970.0
5400,Nasarawa,Detached duplex,2,1,1,1487415.2
2114,Jigawa,Flat,7,6,6,2033059.9
111,Yobe,Townhouse,8,3,6,4021519.0
4343,Edo,Mansion,5,5,6,5357974.5
1712,Delta,Townhouse,7,1,4,3008659.5
548,Kebbi,Bungalow,1,1,1,656506.6
3872,Ebonyi,Flat,2,2,2,1226360.0
7453,Kebbi,Semi-detached duplex,4,3,6,1455633.2
3551,Ondo,Flat,8,7,1,2425590.0
2332,Akwa Ibom,Terrace duplex,1,1,5,1462663.4
1934,Bauchi,Mansion,3,1,1,3362659.5
9736,Edo,Detached duplex,2,3,3,2100200.2
1182,Lagos,Flat,2,1,3,1518714.6
508,Benue,Cottage,5,2,4,1459845.6
11486,Gombe,Penthouse,6,7,6,4136347.2
8871,Adamawa,Mansion,3,2,1,3757523.0
2011,Cross River,Terrace duplex,3,2,1,1959626.6
4175,Kebbi,Apartment,4,2,1,1005912.25
1323,Delta,Flat,1,2,1,1246453.1
10789,Bayelsa,Townhouse,4,5,2,2638734.8
6130,Ondo,Townhouse,6,2,4,2419204.8
435,Rivers,Detached duplex,5,1,2,2585447.2
10805,Bauchi,Flat,5,3,1,2089147.4
3055,Borno,Detached duplex,5,2,1,2270812.5
6164,Bauchi,Flat,7,4,2,2734328.5
5656,Anambra,Terrace duplex,5,5,5,2391937.0
7336,Abia,Detached duplex,8,4,2,3366930.8
4469,Ondo,Apartment,5,6,5,1812033.4
2136,Gombe,Terrace duplex,4,2,4,2615921.2
5535,Abia,Mansion,5,6,4,4652075.5
1231,Kaduna,Mansion,4,2,4,3393227.8
11272,Kogi,Detached duplex,9,7,2,3292485.2
1021,Borno,Terrace duplex,1,4,6,1432285.6
2761,Ebonyi,Flat,5,2,3,1671312.9
4704,Abia,Detached duplex,5,1,6,2640154.5
2705,Ondo,Semi-detached duplex,1,7,1,1231010.8
435,Kogi,Terrace duplex,9,5,4,2824369.2
7989,Rivers,Mansion,2,2,3,3061059.0
2544,Ebonyi,Semi-detached duplex,5,1,3,1842235.4
3767,Adamawa,Semi-detached duplex,4,1,2,2020999.1
7294,Nasarawa,Flat,5,3,2,1755392.1
11474,Gombe,Terrace duplex,4,2,3,2616996.8
2330,Kogi,Terrace duplex,4,6,6,1914085.9
6619,Enugu,Detached duplex,1,1,3,1456281.8
6490,Ogun,Semi-detached duplex,7,4,4,2851409.0
63,Abia,Mansion,3,2,2,3462989.0
967,Benue,Mansion,3,7,2,3080989.0
9740,Bauchi,Bungalow,9,3,6,3227103.5
1763,Kano,Apartment,7,5,3,1860113.6
9782,Abia,Mansion,1,7,5,3331270.5
2731,Akwa Ibom,Bungalow,1,2,5,1364676.4
343,Osun,Semi-detached duplex,4,1,2,1764561.5
561,Bauchi,Flat,3,1,4,1705761.1
6501,Akwa Ibom,Apartment,4,1,2,1684999.6
10554,Yobe,Semi-detached duplex,1,2,6,2080159.2
2074,Abia,Bungalow,2,7,2,1576375.5
12584,Bayelsa,Terrace duplex,6,4,6,3042946.2
1873,Benue,Penthouse,4,2,3,2124446.2
1213,Niger,Terrace duplex,1,2,1,1076437.8
5906,Adamawa,Detached duplex,9,2,2,3699024.5
3139,Ekiti,Apartment,2,1,2,1199539.2
4940,Osun,Bungalow,9,6,1,2886209.2
2446,Kogi,Semi-detached duplex,5,5,4,1926287.4
835,Taraba,Townhouse,1,1,2,1260038.6
10184,Osun,Apartment,3,5,3,1415253.4
11460,Taraba,Flat,7,5,1,2261994.0
2817,Bayelsa,Penthouse,8,5,2,4501530.0
10662,Jigawa,Penthouse,6,6,2,2686650.8
9273,Niger,Semi-detached duplex,4,7,3,1854960.4
219,Kogi,Detached duplex,4,2,3,1747031.6
12943,Osun,Penthouse,3,3,3,2402673.2
1058,Kwara,Detached duplex,5,2,4,1937457.6
788,Kwara,Apartment,5,1,4,1371607.2
1160,Imo,Flat,2,1,4,1270513.6
2653,Akwa Ibom,Mansion,2,1,2,2799764.0
10599,Lagos,Penthouse,6,7,6,3850990.8
5800,Oyo,Mansion,4,2,5,3861593.2
131,Lagos,Cottage,2,1,3,1407983.8
3095,Bayelsa,Detached duplex,5,7,2,3185004.8
1823,Enugu,Detached duplex,5,1,4,2256689.2
5447,Bauchi,Mansion,8,2,5,5639575.5
12900,Jigawa,Terrace duplex,1,2,2,925988.25
1316,Akwa Ibom,Cottage,4,1,3,1636270.9
319,Delta,Detached duplex,2,2,3,1890334.4
10480,Nasarawa,Detached duplex,5,1,2,2056040.4
574,Jigawa,Cottage,4,2,1,1194512.9
2822,Anambra,Townhouse,5,5,2,2413156.0
9437,Osun,Penthouse,1,3,2,1796699.6
4272,Edo,Mansion,5,3,2,4843519.0
1782,Rivers,Semi-detached duplex,5,1,4,2238438.0
11922,Kogi,Bungalow,4,7,6,1802210.0
11326,Edo,Apartment,2,1,3,1402070.6
1804,Enugu,Detached duplex,4,2,3,1993518.2
2003,Plateau,Mansion,5,2,4,3227278.8
7570,Ogun,Mansion,3,6,3,3747316.8
9632,Enugu,Mansion,1,2,2,2472565.0
74,Ogun,Flat,6,7,2,2403904.0
7627,Kaduna,Flat,4,3,4,1676446.8
11876,Cross River,Bungalow,1,7,5,1576918.2
1285,Sokoto,Detached duplex,5,2,4,1745176.6
2212,Ondo,Semi-detached duplex,4,2,2,1664698.6
2104,Kano,Semi-detached duplex,7,4,2,2029172.2
2659,Ebonyi,Townhouse,8,5,6,3165301.2
1178,Ondo,Flat,4,2,3,1533019.0
3876,Jigawa,Apartment,5,1,1,1156441.8
677,Nasarawa,Apartment,1,7,3,1059323.8
6856,Kaduna,Townhouse,3,3,5,1870457.8
4256,Kano,Penthouse,7,4,1,2645283.2
12061,Edo,Bungalow,2,2,3,1561601.1
1948,Gombe,Apartment,6,5,6,2560207.0
12461,Lagos,Penthouse,4,5,6,3255892.8
2673,Cross River,Penthouse,2,2,3,2543323.0
11313,Ekiti,Flat,3,4,6,1644670.5
2597,Jigawa,Mansion,1,3,4,1663500.4
457,Zamfara,Apartment,3,2,3,1044654.4
1430,Jigawa,Semi-detached duplex,3,2,1,1202447.4
8795,Niger,Mansion,8,7,1,4545402.5
10465,Katsina,Apartment,1,5,4,1102912.1
9807,Adamawa,Penthouse,6,7,6,3850990.8
1936,Gombe,Bungalow,5,4,1,2309559.8
10108,Bauchi,Terrace duplex,1,4,4,1570939.8
2310,Kano,Penthouse,1,6,5,1417176.6
10840,Kano,Detached duplex,6,5,1,2223794.8
6251,Borno,Flat,3,3,5,1642003.1
1811,Delta,Mansion,6,5,5,5119665.5
12972,Lagos,Townhouse,4,2,3,2255239.2
12258,Nasarawa,Mansion,4,5,2,3989150.2
1830,Kwara,Apartment,3,1,2,1113461.5
8947,Sokoto,Townhouse,6,1,4,1971885.2
4771,Jigawa,Apartment,4,1,4,1166103.4
838,Katsina,Apartment,5,1,1,1432746.0
2193,Katsina,Bungalow,2,1,3,1149853.4
11547,Ekiti,Flat,4,7,1,1812232.1
1058,Borno,Mansion,1,3,1,2578166.5
4039,Ogun,Semi-detached duplex,8,6,4,3094785.8
1462,Anambra,Flat,4,2,2,1590147.4
8680,Delta,Bungalow,1,1,6,1256368.1
6921,Kogi,Penthouse,8,6,1,3449030.8
1385,Borno,Terrace duplex,2,1,2,1499561.6
410,Zamfara,Apartment,4,2,2,1163285.4
8002,Gombe,Terrace duplex,7,2,2,3475627.8
10165,Osun,Townhouse,2,6,4,1775118.9
351,Nasarawa,Bungalow,5,1,3,1633006.5
1135,Jigawa,Apartment,1,5,3,846287.7
3838,Imo,Penthouse,7,6,6,3554827.8
1287,Ebonyi,Mansion,9,3,3,4979457.5
3704,Benue,Terrace duplex,3,2,4,1402449.1
11620,Oyo,Terrace duplex,4,6,6,2278650.5
5601,Kebbi,Semi-detached duplex,7,6,6,2214613.8
429,Abia,Mansion,5,1,1,2949456.8
390,Abia,Terrace duplex,3,1,1,1604509.2
100,Plateau,Semi-detached duplex,2,1,3,1225569.6
10524,Abia,Penthouse,4,4,3,2893363.8
12626,Kano,Terrace duplex,2,3,2,1023891.2
3230,Kaduna,Semi-detached duplex,6,5,6,2546451.2
9761,Katsina,Flat,7,5,1,2245161.8
7283,Taraba,Semi-detached duplex,5,6,3,2107980.0
1024,Plateau,Penthouse,3,2,3,2134197.5
204,Borno,Townhouse,5,2,4,2281886.2
11060,Adamawa,Bungalow,5,4,3,2215959.5
10291,Benue,Detached duplex,1,1,1,1115965.0
3743,Kano,Terrace duplex,8,4,2,2278639.5
2592,Ogun,Flat,1,2,4,1196945.2
9023,Jigawa,Penthouse,8,3,3,3031571.5
11890,Imo,Bungalow,7,6,4,2396590.5
6321,Abia,Semi-detached duplex,7,1,1,2490786.2
1635,Akwa Ibom,Townhouse,3,2,4,2019238.2
1501,Plateau,Townhouse,2,1,4,1361978.5
11908,Oyo,Penthouse,4,7,6,2950928.2
1103,Adamawa,Mansion,1,1,1,2773782.8
1706,Ondo,Townhouse,2,2,5,1583073.6
12992,Oyo,Townhouse,5,2,1,2142033.5
1679,Katsina,Flat,2,1,4,1212220.4
2914,Kogi,Mansion,6,4,3,3808703.2
5886,Lagos,Apartment,9,6,2,2918783.2
3309,Taraba,Mansion,3,1,4,2957332.0
9983,Adamawa,Bungalow,8,5,5,3079764.0
10866,Anambra,Semi-detached duplex,8,5,1,2920208.8
12463,Kwara,Terrace duplex,8,2,5,2568813.2
9921,Ondo,Apartment,2,7,5,1250564.5
9528,Taraba,Townhouse,6,4,5,2575510.0
8552,Niger,Terrace duplex,1,6,1,1154291.0
11997,Lagos,Penthouse,9,1,5,4214628.5
8663,Benue,Flat,4,3,4,1475992.1
4638,Ogun,Bungalow,2,5,4,1426054.1
247,Bauchi,Apartment,3,2,3,1576998.0
2111,Bauchi,Apartment,5,1,3,1867846.2
2790,Ogun,Terrace duplex,6,1,4,2513709.0
1935,Adamawa,Townhouse,4,1,1,2125196.0
7861,Borno,Semi-detached duplex,3,1,6,1876076.2
8018,Delta,Townhouse,6,1,3,2769759.5
9560,Imo,Detached duplex,2,6,6,1901834.8
12985,Nasarawa,Semi-detached duplex,2,6,4,1464774.0
2944,Anambra,Townhouse,1,1,2,1368489.8
379,Kogi,Penthouse,5,1,1,2213135.8
10391,Oyo,Bungalow,8,1,2,2485779.2
2871,Kebbi,Townhouse,1,2,1,803009.25
1077,Edo,Mansion,4,1,4,4078013.8
3339,Abia,Detached duplex,7,6,4,3354693.5
476,Ebonyi,Penthouse,5,1,3,2583689.8
1235,Benue,Apartment,1,2,2,850840.56
2543,Borno,Apartment,3,1,3,1351105.0
50,Ogun,Flat,7,1,1,2267687.5
10897,Edo,Flat,9,6,4,3594889.5
4624,Imo,Flat,8,7,1,2589395.5
1752,Abia,Flat,7,3,6,2646643.2
1490,Ogun,Terrace duplex,5,2,4,2129647.2
3539,Yobe,Semi-detached duplex,1,1,1,2026536.4
11184,Kwara,Apartment,4,1,5,1339899.1
3867,Ebonyi,Mansion,3,2,3,2827056.0
609,Niger,Apartment,2,2,2,1039096.1
8666,Plateau,Semi-detached duplex,2,4,1,1303633.2
5641,Zamfara,Terrace duplex,9,3,3,2585237.8
1376,Sokoto,Apartment,9,5,2,2187133.0
11866,Akwa Ibom,Flat,5,6,2,2397349.2
3832,Kebbi,Townhouse,4,2,5,1397759.8
3371,Katsina,Townhouse,7,1,2,2559833.2
327,Nasarawa,Terrace duplex,3,2,2,1503005.0
93,Katsina,Bungalow,5,5,2,1896432.0
2066,Kebbi,Mansion,2,1,4,1736088.1
1258,Ogun,Semi-detached duplex,3,1,1,1571321.9
6068,Zamfara,Apartment,4,6,1,1424108.0
1106,Bayelsa,Bungalow,2,3,2,1547322.2
1010,Rivers,Flat,9,7,3,3390035.2
175,Anambra,Mansion,3,2,1,3262821.5
9972,Bauchi,Apartment,5,1,3,1867846.2
9963,Nasarawa,Bungalow,9,1,4,2676549.2
12114,Delta,Terrace duplex,6,1,3,2589422.5
2204,Ogun,Terrace duplex,3,1,4,1685393.4
792,Anambra,Bungalow,9,2,4,2758437.8
288,Ondo,Flat,2,2,3,1260658.9
1423,Ondo,Mansion,4,1,1,3299337.5
5514,Enugu,Apartment,3,7,5,1494700.1
11875,Lagos,Apartment,6,5,5,2436398.2
3955,Enugu,Penthouse,5,4,6,2958406.8
6193,Ekiti,Terrace duplex,9,2,6,3091163.5
7041,Bauchi,Townhouse,3,1,6,2277903.0
3317,Ebonyi,Detached duplex,1,1,2,1390025.8
784,Abia,Penthouse,9,5,1,3996850.0
8629,Ebonyi,Detached duplex,5,3,3,2225740.2
8620,Plateau,Mansion,8,3,1,4223162.0
8103,Anambra,Penthouse,7,2,5,3506437.0
2801,Enugu,Apartment,4,2,3,1489544.5
8798,Jigawa,Semi-detached duplex,4,1,6,1496974.0
2569,Oyo,Townhouse,1,2,3,1412149.9
3005,Anambra,Semi-detached duplex,3,4,1,1729539.1
398,Nasarawa,Cottage,3,2,1,1209176.9
5046,Benue,Mansion,8,1,5,4443446.0
4847,Sokoto,Detached duplex,2,4,3,1448265.4
4917,Gombe,Apartment,8,6,6,2997150.0
615,Akwa Ibom,Terrace duplex,2,6,3,1828305.1
3047,Bauchi,Terrace duplex,2,3,3,1729244.0
10407,Kogi,Semi-detached duplex,8,4,6,2672990.8
6145,Benue,Apartment,4,3,2,1325494.2
1161,Enugu,Townhouse,1,2,3,1419311.0
162,Gombe,Penthouse,4,2,3,3734808.2
9438,Akwa Ibom,Terrace duplex,7,6,3,3055339.8
12852,Bauchi,Townhouse,9,4,3,3665729.5
6389,Jigawa,Semi-detached duplex,4,6,5,1695810.2
8115,Kogi,Townhouse,6,1,2,2122471.8
7578,Ebonyi,Apartment,7,2,2,2009151.8
1044,Jigawa,Apartment,4,1,1,1096891.1
1111,Cross River,Townhouse,5,1,1,2424556.2
1394,Kaduna,Townhouse,1,1,3,1186086.6
1311,Borno,Mansion,7,2,3,4732966.0
5018,Kwara,Semi-detached duplex,3,7,1,1522634.6
4789,Osun,Mansion,6,3,4,4474851.5
577,Enugu,Mansion,1,2,3,2601005.5
5043,Osun,Penthouse,1,5,3,1948672.2
1072,Ekiti,Mansion,1,2,1,2370174.2
6541,Bayelsa,Terrace duplex,5,2,2,2366876.2
7698,Kano,Detached duplex,6,7,3,2363344.2
642,Kaduna,Apartment,2,1,4,1101900.8
6667,Abia,Mansion,2,1,1,2434340.5
6388,Ekiti,Flat,1,4,3,1208330.8
3809,Kaduna,Semi-detached duplex,5,1,2,1747010.0
8445,Kwara,Penthouse,7,2,6,2991821.0
1045,Adamawa,Terrace duplex,8,1,1,2860489.8
9038,Niger,Detached duplex,3,2,3,1679788.2
1431,Zamfara,Terrace duplex,3,1,1,1170756.8
2448,Cross River,Detached duplex,1,2,4,1856025.6
3348,Ogun,Flat,9,1,3,2682030.0
3412,Imo,Flat,2,2,4,1251304.1
4478,Kano,Flat,1,6,1,838741.44
10821,Jigawa,Detached duplex,5,2,1,1703069.4
6759,Oyo,Bungalow,9,5,6,3056610.2
5318,Niger,Terrace duplex,7,5,6,2433525.8
3322,Oyo,Semi-detached duplex,2,2,2,1515827.9
1047,Ondo,Terrace duplex,7,3,6,2580033.5
2272,Zamfara,Detached duplex,6,7,3,2434110.8
8808,Kano,Apartment,1,1,6,673774.6
6987,Kaduna,Terrace duplex,8,5,4,2997075.8
3031,Adamawa,Flat,4,1,5,2011076.4
1372,Katsina,Terrace duplex,7,4,3,2520553.0
11810,Kano,Terrace duplex,6,1,6,1764334.2
870,Anambra,Detached duplex,1,7,1,1659175.1
5742,Katsina,Mansion,9,2,3,4847377.5
1386,Rivers,Semi-detached duplex,3,2,2,1835128.4
2266,Kwara,Apartment,1,1,2,840723.5
4279,Bayelsa,Townhouse,4,2,2,2295683.5
1454,Zamfara,Flat,2,6,2,1199766.9
903,Borno,Detached duplex,6,7,1,2957628.0
6594,Ekiti,Penthouse,5,5,6,3023740.8
750,Ekiti,Townhouse,1,2,1,1279310.2
142,Osun,Semi-detached duplex,7,5,2,2667938.0
12371,Akwa Ibom,Penthouse,7,5,5,4128426.0
1617,Anambra,Cottage,4,1,4,1575572.9
4640,Akwa Ibom,Apartment,4,2,2,1744565.9
4569,Katsina,Semi-detached duplex,3,2,2,1510014.8
316,Yobe,Townhouse,4,2,1,2787261.5
10926,Anambra,Flat,9,6,6,3020855.8
2374,Plateau,Apartment,2,1,5,1068685.5
12550,Niger,Bungalow,2,6,4,1265863.4
709,Delta,Bungalow,9,1,5,3208938.5
158,Oyo,Flat,4,5,6,1963274.2
1429,Niger,Terrace duplex,4,3,4,1660603.0
3854,Kwara,Penthouse,5,1,3,2266217.5
2863,Katsina,Semi-detached duplex,1,1,4,1192994.2
10621,Ebonyi,Bungalow,5,4,1,1886023.4
4289,Benue,Apartment,8,7,3,2266554.8
6055,Ogun,Apartment,3,7,4,1490968.6
9832,Plateau,Mansion,1,2,5,2311340.0
2693,Abia,Penthouse,7,2,1,3443818.0
7011,Enugu,Flat,1,4,4,1272936.9
2688,Adamawa,Townhouse,4,1,4,2297304.2
10259,Akwa Ibom,Penthouse,7,2,5,3822603.8
10235,Jigawa,Flat,2,2,6,1056190.5
9786,Bauchi,Detached duplex,9,4,5,3951027.5
3014,Jigawa,Townhouse,9,7,2,2825732.5
9434,Benue,Flat,5,4,4,1724200.0
9764,Anambra,Townhouse,5,5,3,2434305.8
2423,Bayelsa,Semi-detached duplex,2,2,3,1738298.2
651,Enugu,Townhouse,1,1,4,1359614.0
3610,Katsina,Apartment,4,5,1,1593742.5
1899,Rivers,Townhouse,3,1,1,1872201.2
1063,Nasarawa,Semi-detached duplex,3,2,2,1473370.6
4294,Nasarawa,Semi-detached duplex,5,2,1,1758917.9
1422,Delta,Terrace duplex,4,1,1,1930497.0
10612,Plateau,Apartment,3,4,1,1177220.1
4837,Plateau,Semi-detached duplex,2,5,5,1417003.6
4501,Borno,Flat,9,5,4,2882883.5
10549,Oyo,Detached duplex,4,1,5,2290878.5
1114,Adamawa,Terrace duplex,3,2,1,1814132.5
88,Katsina,Semi-detached duplex,5,1,1,1705457.0
7817,Anambra,Mansion,8,7,6,5395262.0
1980,Akwa Ibom,Townhouse,5,2,1,2427869.5
1151,Gombe,Penthouse,8,2,5,4666267.5
2404,Enugu,Townhouse,2,2,1,1496007.8
4641,Enugu,Semi-detached duplex,9,4,2,3016566.2
2942,Oyo,Mansion,9,7,3,5582804.5
607,Niger,Flat,5,7,6,1934147.5
4293,Nasarawa,Flat,7,7,5,2421815.5
5274,Abia,Terrace duplex,1,2,5,1466210.8
2701,Edo,Detached duplex,5,7,5,3396831.5
445,Borno,Bungalow,5,4,2,1997928.1
7846,Osun,Penthouse,5,2,5,2859876.0
1138,Benue,Detached duplex,5,1,1,1838665.2
7784,Cross River,Flat,2,3,2,1621267.5
11617,Delta,Flat,8,7,2,2845332.2
1483,Sokoto,Bungalow,1,6,3,972147.5
11159,Taraba,Apartment,5,6,3,1803982.9
8513,Niger,Apartment,4,7,5,1615006.8
8892,Yobe,Apartment,4,3,4,2280698.5
2759,Ogun,Terrace duplex,3,7,6,2027038.9
4645,Cross River,Bungalow,5,3,3,2311285.0
2505,Gombe,Detached duplex,4,2,2,2933884.0
2017,Jigawa,Penthouse,2,2,3,1632556.5
9450,Plateau,Penthouse,8,6,6,3679308.2
2271,Benue,Semi-detached duplex,5,2,2,1675393.5
2548,Enugu,Detached duplex,1,2,4,1525671.0
541,Edo,Semi-detached duplex,5,2,3,2362485.5
2449,Niger,Terrace duplex,5,1,3,1702116.2
8912,Jigawa,Apartment,5,4,2,1403890.4
3996,Plateau,Townhouse,4,1,1,1602794.9
3866,Kaduna,Apartment,4,2,2,1431191.9
2885,Kano,Penthouse,4,3,1,1773675.5
2111,Kebbi,Detached duplex,1,1,3,856236.56
95,Adamawa,Mansion,1,2,3,3175796.5
3071,Ogun,Flat,5,3,1,1886152.9
10344,Ebonyi,Semi-detached duplex,2,7,5,1616663.4
160,Zamfara,Cottage,3,1,4,1105168.5
1039,Jigawa,Apartment,4,2,1,1130593.8
1306,Anambra,Detached duplex,5,1,1,2191609.5
2725,Delta,Semi-detached duplex,2,2,2,1563495.1
868,Jigawa,Bungalow,4,1,2,1235265.5
11937,Yobe,Townhouse,2,5,6,2303042.8
2177,Sokoto,Apartment,2,1,3,918463.25
4366,Kebbi,Semi-detached duplex,2,5,5,1233875.0
2742,Ogun,Penthouse,9,2,2,3861516.0
12845,Nasarawa,Mansion,4,3,6,3837664.0
